Entity,Year,Unsafe_water_source,Unsafe_sanitation,No_access_to_handwashing_facility,Household_air_pollution_from_solid_fuels,Discontinued_breastfeeding,Child_wasting,Child_stunting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Diet_low_in_vegetables,Unsafe_sex,Low_physical_activity,High_fasting_plasma_glucose,High_body-mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains,Diet_low_in_nuts_and_seeds
Romania,2000,128.2852141,96.1734956,124.8394251,8001.512734,9.516115722,1005.408097,150.1249671,762.6878539,7925.315666,40749.82904,2770.498174,21186.55428,6662.079121,2263.854366,9901.107491,26204.68309,39785.80712,98178.78901,45994.91425,23.4758303,190.3763647,590.0629499,19828.20534,11995.82,28286.51906,25822.75204,16674.19321
Romania,2001,111.1649245,84.62694961,116.0068676,7727.793844,8.359514734,909.7595443,134.8945349,730.0229991,8024.717995,42035.13261,2862.968158,21562.5339,6188.526379,2334.924199,10093.63599,27098.35067,41309.65165,100758.0544,47491.63828,22.47955749,168.0798274,602.783617,19997.23756,12438.11,27520.3971,26244.74237,16939.64778
Romania,2002,94.64942255,73.14488933,109.7007462,7602.402447,7.060730535,816.0948571,119.3421233,699.7828697,8137.08919,42909.71584,2924.823108,21854.2205,5719.56631,2361.106023,10428.80807,28198.95093,42728.03402,103796.3643,48709.15369,16.92094109,146.636569,616.0837213,20231.41387,12798.57,26965.73389,26650.63471,17246.65231
Romania,2003,81.81345359,63.00886439,99.6076727,7117.022213,6.0955772,757.4573984,108.7788992,712.3744793,7983.64265,42467.78601,2935.957763,21364.39695,5069.171561,2332.043654,10395.82965,28409.60796,42777.26257,103388.8478,48549.85143,19.2313883,132.2592216,613.4572729,19749.0646,12794.73,25637.53877,26103.76053,16935.38034
Romania,2004,71.61441847,54.43788366,91.93862625,6544.316679,5.370715997,737.6736104,104.9125187,743.7484123,7628.417103,40979.44919,2912.358475,20327.16386,4345.963099,2242.870852,10076.34171,27808.53214,41577.28548,100082.674,47040.11169,16.21731181,125.0140977,601.6384662,18784.47113,12392.82,24469.41176,24776.43089,16165.64562
Romania,2005,63.11145195,47.25973684,86.63397778,6238.676657,4.66232538,662.9276102,92.24812824,715.8795107,7544.360061,40515.05604,2893.33848,20002.41892,3910.5643,2255.732649,10254.67086,28314.61117,42003.37728,100877.64,46677.78438,13.55740656,109.5266817,599.4271783,18508.60854,12418.02,24342.92591,24502.81273,16106.22409
Romania,2006,56.44988358,42.20555143,82.2508278,5766.049087,4.187390217,610.1969752,83.79965169,673.4709388,7271.186805,39727.05775,2871.685701,19074.01567,3364.24747,2198.867448,10077.38023,27989.14427,41433.03556,98403.79671,45557.59347,12.44634467,98.74384257,591.9960404,17864.99149,12240.46,23555.3932,23508.11237,15613.69442
Romania,2007,48.59733394,36.2214081,77.85720974,5301.700409,3.482108601,525.0715756,70.58453151,598.9852301,6981.347022,39160.07738,2873.046075,18089.25192,2837.190775,2130.684292,9828.574186,27513.91256,41015.22517,95513.70382,44574.6019,11.61337541,82.64781165,589.1990916,17208.44166,12042.58,22714.24882,22471.47738,15070.92993
Romania,2008,44.83791711,33.25784413,76.3071745,5009.104025,3.115215325,485.2111012,64.11529923,568.9475275,6929.974038,40070.0777,2974.459564,17696.99082,2423.199715,2128.578772,9866.321393,27886.11901,41864.00919,95557.86374,45259.43493,10.27829583,74.55013756,607.014746,17146.97543,12272.94,22668.08091,22224.04959,15031.63458
Romania,2009,41.56578659,30.61352376,74.41961978,4776.342012,2.825436648,444.1693109,57.06246264,529.2297113,6896.559338,40486.22615,3037.614977,17548.7976,2225.783134,2136.419775,10017.97121,28396.88192,42638.29631,96041.88151,45557.9816,13.54701083,66.2344019,619.4305244,17130.9928,12489.67,22574.94686,22058.99266,15038.63314
Romania,2010,39.15958507,28.58819444,72.23457104,4536.272985,2.569227182,411.5410232,51.84789029,489.8530929,6777.572708,40370.16983,3044.360883,17161.31556,2085.672054,2092.285605,10100.31929,28711.75129,42581.44576,95632.22239,45163.73195,13.2689005,59.84172704,612.9205147,16933.45358,12531.41,22298.71546,21701.61348,14931.96971
Romania,2011,38.33774166,27.20122634,69.93989984,4031.276695,2.288925263,375.8945489,46.47325489,457.0856613,6361.303094,37990.30511,2935.315814,15962.20435,1921.420233,2006.192458,9768.187995,27753.07149,40459.04569,91193.83321,42415.17064,11.82179781,53.53022523,585.870592,16139.69624,12237.67,21034.57333,20327.13862,14132.6206
Romania,2012,38.98566414,26.83344396,69.52010444,4039.669771,2.0788668,354.9623833,42.86688619,445.5193459,6324.569421,38065.66943,2937.325566,15849.54904,1873.672504,2008.655608,9922.820155,28306.58279,40737.24241,91907.20441,42442.18856,8.748319313,49.23211481,594.9758243,15787.09682,11872.88,20998.15689,20270.87085,14176.35667
Romania,2013,42.52700716,28.3425536,68.45083091,3921.661579,2.040250332,335.8164153,39.54058047,436.9669435,6145.455681,37272.81974,2928.818353,15363.86447,1800.120218,2009.019587,9822.532978,28135.42319,40131.34705,90355.27697,41491.31703,8.804415567,45.87559148,591.5607105,15168.46463,11367.02,20433.76242,19733.05098,13875.9199
Romania,2014,46.51449772,30.70499176,69.928414,3889.669429,2.00720623,327.5636169,37.781189,439.2717444,6143.828704,37734.37181,2981.579516,15318.49143,1792.483465,2036.429773,10007.09142,28801.30876,40568.90603,91423.79957,41818.8111,8.434816901,43.92006078,608.2590486,15233.52605,11466.16,20535.84271,19846.60743,14038.64713
Romania,2015,49.13049449,32.22078406,70.19793761,3757.827523,1.904920619,301.7596286,33.92885484,407.991978,6066.640524,37554.11377,2968.561561,15155.46453,1787.789464,1983.197115,10163.37915,29254.18419,40612.90118,91887.36207,41304.99959,8.352929734,39.66301178,618.2948791,15420.88642,11789.26,20471.5544,19822.27058,14116.0299
Romania,2016,49.20054017,31.94716374,69.10204721,3715.759725,1.668435781,280.2229854,30.69207255,367.6247618,5963.739551,37687.43605,3028.130232,14993.4942,1749.225059,1971.86674,10213.73512,29547.14433,40615.58322,91930.04557,41013.69812,6.765755588,35.58241662,634.62084,15086.8047,11494.78,20636.90921,19739.68889,14085.60594
Romania,2017,43.97288279,28.23393562,65.39495727,3589.936836,1.563623654,261.3966585,28.43177906,341.6584134,5869.004763,37822.34483,3053.841618,14933.18661,1709.079811,1908.433064,10351.076,29894.32199,40891.30107,92922.26184,40499.03361,7.051833792,32.98898177,632.0540633,15126.37283,11662.21,20975.14331,19871.72315,14160.73629
Serbia,1990,16.08199935,8.962377603,16.89550097,4909.344185,0.79312759,187.2953994,26.50505346,1298.640339,3228.578363,9901.052744,523.4607032,6186.793819,4152.559988,722.2728846,3701.822806,18504.08199,13021.23295,32727.09632,19743.15877,5.770372619,41.87425617,190.4122769,9597.715681,4786,15804.1994,9713.816222,5537.085896
Serbia,1991,13.71880654,7.387708441,14.74105273,4543.450914,0.630505527,136.3471121,18.85877093,1031.001708,3084.550818,9165.07331,502.7141777,5945.449292,3996.298557,657.7965397,3521.093117,17749.21892,12564.75908,31189.91876,19163.74349,4.851335995,27.97516023,184.2872147,9080.032044,4629.13,14879.80048,9314.414268,5320.964651
Serbia,1992,14.17558493,7.425298047,15.50278173,4819.445333,0.651656961,145.3381889,20.22971822,1135.607888,3321.330874,9300.056607,539.4173835,6484.800164,4376.911487,721.0888849,3744.322368,18995.09001,13765.40366,33384.9424,20643.20126,5.38682127,30.27968263,191.009848,9661.248373,4939.04,15671.11553,10052.16227,5712.398834
Serbia,1993,13.96416822,7.226254912,15.81961968,4943.997022,0.617240755,146.1259744,21.84416307,1087.648851,3451.627374,9194.30887,549.6650736,6902.164505,4678.738432,742.4021865,3844.265917,19698.6092,14508.75541,34548.56606,21479.46864,5.313275171,39.48262632,194.3896438,9933.209189,5088.61,15355.7277,10482.95754,5941.621303
Serbia,1994,13.80822228,7.091061486,16.12337356,5135.649562,0.585786865,131.8260188,18.08138652,1024.58975,3593.439053,9124.808863,558.143162,7357.39615,4996.541496,764.4498637,3961.474214,20512.21979,15298.92739,35843.18514,22297.45223,5.294802214,26.44782455,198.5488336,10251.85213,5218.36,15004.52392,10952.08459,6189.177391
Serbia,1995,13.54602558,6.872401789,16.46446949,5274.571563,0.563463125,125.7541763,17.1229309,1002.321885,3750.971217,9165.006019,570.021056,7813.611942,5317.186923,788.7816271,4077.82952,21361.1336,16095.70012,37124.55185,23158.79409,5.503342378,25.01481274,203.1195468,10574.574,5404.88,14696.68462,11442.53981,6436.458771
Serbia,1996,12.84221217,6.400804716,16.1306902,5313.59317,0.503730921,108.4861039,14.66598319,864.5330373,3880.145682,9158.269438,584.8846892,8089.448516,5505.893712,811.43822,4140.524512,22046.70396,16670.03584,37850.67612,23771.53617,5.528915225,21.69676102,206.5909437,10782.66745,5576.53,14156.77531,11733.73836,6565.699852
Serbia,1997,12.11281524,5.880613626,15.67739653,5314.572046,0.432604273,91.12798013,12.53400144,738.3556549,4045.431284,9115.404797,601.0409479,8321.518293,5682.750241,832.4626458,4263.295397,23007.88339,17240.7317,38813.59576,24323.95153,5.461896947,20.81390942,210.8324974,10993.84878,5789.3,13668.2942,12039.27947,6725.690716
Serbia,1998,11.0904317,5.223965751,14.07687225,4878.731388,0.37793278,75.11680395,9.967501624,645.9080749,3871.928016,8402.263684,565.1815755,7780.419449,5335.221752,752.176624,4057.479163,22208.94237,16269.26062,36618.89185,22880.16881,3.85753761,15.86077206,203.7166713,10287.80528,5513.98,12144.55009,11262.5367,6310.481567
Serbia,1999,10.54124687,4.89287625,13.7001608,4954.642162,0.289193978,60.75543825,7.86057909,511.8507254,4004.706542,8336.471732,582.6803364,7934.160225,5453.378003,780.4056805,4193.250364,23170.7084,16675.17098,37456.21626,23180.1897,3.713622516,12.5553733,208.8575388,10461.92627,5614.03,11558.05574,11463.66021,6405.75988
Serbia,2000,10.75921099,4.831582981,13.41561094,4912.719105,0.280595799,55.19079374,6.940179398,562.3843793,4118.103798,8571.100534,617.6970826,8054.208658,5526.175817,788.803497,4305.121889,23997.08085,17053.14859,38242.71124,23692.57002,3.762682489,11.25787746,212.963055,10624.55947,5820.5,11110.15469,11627.11214,6496.125985
Serbia,2001,10.80034065,4.719613881,12.87629272,4794.47641,0.279637286,57.42954028,7.134835897,596.3186876,4078.936017,8393.648966,618.345732,7888.942251,5426.909384,799.6743593,4338.476612,24136.16687,16969.66435,38094.11016,23276.13934,3.569898183,11.73052753,216.6605163,10508.4075,5821.61,10427.59062,11425.21267,6393.457181
Serbia,2002,10.97022585,4.653089356,12.65334769,4758.785431,0.276285497,58.86861368,7.224346475,599.7599161,4119.25939,8502.827487,630.688322,7856.815832,5415.584679,810.474003,4448.315722,24744.27542,17243.38796,38685.35844,23438.87365,3.418555735,11.89625184,221.6380596,10622.64723,5973.95,10051.4308,11450.74886,6435.073703
Serbia,2003,11.2368234,4.59035623,12.41832594,4724.393669,0.275633186,57.99580749,6.984006016,582.9386859,4187.055966,8658.52355,652.0758776,7863.388414,5435.030024,831.8711948,4590.325921,25502.82515,17657.23689,39525.87417,23751.3705,3.402112176,11.44032694,228.0565103,10798.46596,6187.56,9784.67904,11557.83564,6525.782038
Serbia,2004,11.25222354,4.389486074,11.80452103,4625.805413,0.255216451,52.97150238,6.06842454,511.5674649,4200.709535,8692.242916,666.7995759,7735.460147,5377.739575,837.1604833,4689.304891,25930.36587,17827.93739,39883.9771,23766.99912,3.247849567,9.935446336,233.6197713,10832.99145,6322.91,9713.476567,11507.54265,6546.332528
Serbia,2005,11.53666435,4.309339815,11.29176216,4652.383966,0.230330827,46.0080824,4.995510659,422.6926328,4279.724565,8813.209295,682.1901607,7729.482166,5395.127067,851.6864247,4876.542184,26756.14324,18258.17903,40870.13776,24132.48177,3.201918394,8.125547411,243.1609367,11035.66863,6502.69,9812.433821,11626.22986,6663.931956
Serbia,2006,11.40807827,4.169411958,10.47396831,4514.460118,0.187527706,36.2882949,3.639533713,351.9434954,4226.379623,9022.952167,680.8080104,7511.76795,5249.974538,829.9021849,4931.232968,26872.70496,18146.0103,40649.12066,23990.79774,2.894442908,5.826332832,251.5868855,10939.23228,6544.14,9636.145138,11401.81993,6587.141773
Serbia,2007,11.49033113,4.152107591,9.76916456,4376.167341,0.154266656,27.90279272,2.543539356,295.9467994,4132.506319,9475.999319,675.8776888,7209.031218,5062.465478,807.970547,4943.300205,26818.39658,17977.31212,40073.92516,23792.43547,2.612734259,4.053679007,257.4056936,10769.79623,6512.63,9379.585164,11122.11226,6452.16834
Serbia,2008,12.09614467,4.288904336,9.552565548,4387.538948,0.135355626,23.25091211,1.84747861,241.7109286,4151.884786,10309.77779,678.897868,7112.299002,5013.247897,805.5584033,5086.619894,27488.29403,18286.41867,40546.48851,24389.76698,2.547836426,2.875472872,267.3382724,10907.94428,6642.27,9392.118106,11168.47136,6502.713315
Serbia,2009,13.31012233,4.635555512,9.662367682,4412.139177,0.141946546,23.40322942,1.795702291,238.5779101,4158.380084,10916.12005,676.367772,7055.363401,4987.310703,800.6194094,5244.8191,28142.26086,18521.59204,41041.6709,24820.6958,2.434675864,2.743009477,276.9219003,11008.1081,6719.99,9364.333256,11197.97634,6548.945565
Serbia,2010,14.88173155,5.086075762,9.74565448,4321.037953,0.148752845,22.87477896,1.678555316,233.312164,4071.772846,10958.03841,660.0851251,6837.051443,4853.297647,778.2753777,5266.976678,28113.4668,18309.00391,40590.4338,24686.04862,2.245688962,2.585945688,280.8378845,10842.348,6644.78,9135.012114,10960.87292,6451.826638
Serbia,2011,17.14693753,5.786458197,10.25915199,4160.206422,0.154148008,22.81168136,1.546016526,225.0883446,4091.311948,10897.39523,660.0859487,6805.831425,4868.519729,783.6601135,5438.965838,28798.60354,18564.02237,41307.05407,24994.75383,1.971055674,2.517674121,289.0415014,11092.75542,7059.67,9151.096159,11045.56865,6553.671105
Serbia,2012,19.276696,6.397747189,10.78213858,4184.897983,0.148532463,21.00019547,1.262109382,198.3982008,4075.916634,10784.06537,661.1142664,6752.084273,4860.575544,796.1316218,5559.698293,29197.94132,18705.52581,41760.64077,25110.77126,1.994721201,2.064352206,296.3376369,10917.86943,6858.2,9091.259376,11067.92541,6596.693114
Serbia,2013,21.20070758,6.875189439,11.09696628,3991.809968,0.16554102,21.41047914,1.28258069,207.0483169,3950.629555,10546.62917,657.7326028,6517.769562,4704.391246,775.2164728,5482.300181,28728.51279,18411.64468,40991.65527,24807.18358,1.879986769,2.148398244,299.0195163,10540.9789,6670.64,8806.255616,10767.5437,6452.215695
Serbia,2014,22.79730365,7.246242601,11.65451169,3895.741348,0.174425314,21.60193571,1.232482663,201.5423826,3935.494081,10537.71108,668.1169897,6511.051426,4716.545321,773.2119694,5562.828312,29053.3259,18688.19861,41488.73355,25126.51105,1.841672074,2.132824514,306.5419022,10475.62827,6701.04,8764.697354,10825.55729,6518.151885
Serbia,2015,23.4467245,7.325313209,12.04018263,3800.164397,0.17524238,20.97668791,1.14571229,189.9023067,3918.460025,10617.70681,679.3977483,6520.330141,4725.837442,766.5466029,5624.620427,29377.60083,18989.75554,41924.43329,25540.33016,1.783493844,2.094151203,312.7129168,10564.11804,6887.48,8744.54554,10896.29421,6582.190316
Serbia,2016,22.9270093,7.103064102,11.7136351,3701.617401,0.174758156,20.46864546,1.07932662,185.2245543,3754.905843,10282.71656,673.69797,6288.523106,4579.084105,743.203017,5517.803282,28685.40076,18609.746,40994.62787,24855.79727,1.657048428,1.96977639,307.2216661,10017.29963,6433.11,8558.520595,10599.26321,6418.354618
Serbia,2017,21.97991922,6.777386898,11.40982108,3611.878805,0.169403804,19.97188143,1.039052228,174.5669159,3672.593691,10160.86239,676.3487002,6193.419983,4523.822649,725.7324755,5516.013197,28518.69562,18549.82093,40844.44934,24724.30057,1.580206194,2.051440174,305.5123814,9902.231584,6406.87,8552.532109,10538.56873,6390.674598
Slovakia,1990,6.531959009,2.368923182,19.28177458,431.4461043,0.290746936,77.53665269,10.76985928,417.2345645,2132.294216,4436.43964,402.4251047,3987.713582,3464.165157,227.4698996,2331.027352,7977.440456,8133.721283,19336.558,12580.0873,2.191722735,14.89449627,349.8134089,4608.363422,4202.44,9588.857745,5414.667808,4526.8141
Slovakia,1991,6.34291472,2.229464784,18.83176518,411.511599,0.286391719,78.72262047,10.847294,420.0045095,2052.238015,4181.302049,400.3699025,3920.014488,3404.264047,232.9315987,2290.045245,7762.980856,8128.274625,18916.69256,12305.85233,2.062324076,14.98946087,354.6113278,4491.736784,4104.84,9223.323566,5309.812809,4443.67067
Slovakia,1992,5.885044498,1.980776581,17.66367735,381.6545381,0.258418949,71.01884748,9.667843264,378.9978623,1952.909504,4060.42971,396.5487496,3838.168989,3326.355241,228.1249079,2228.585538,7526.589354,8044.277632,18352.29469,12089.8124,1.739550293,13.35402793,355.8929471,4352.031217,3994.17,8832.726814,5174.117781,4343.337709
Slovakia,1993,5.424866432,1.725198404,16.26190943,355.8042957,0.232621247,59.85828587,7.993990083,323.9078126,1857.630216,3791.20468,389.3325377,3756.838618,3263.76236,230.0935566,2197.939076,7341.668935,7974.685226,17943.74404,11717.80633,1.658403087,11.08566526,352.5008191,4198.344825,3865.03,8182.176063,5055.24457,4257.669746
Slovakia,1994,5.105765389,1.5251613,15.00618726,330.0142924,0.22348491,54.47052685,7.076498664,291.9594187,1763.62488,3581.33911,384.3977738,3662.686273,3197.291032,227.0049148,2171.204482,7178.288942,7863.655223,17555.20341,11333.83989,1.448493245,9.703776517,342.2658399,4039.807563,3731,7547.474016,4933.625662,4179.502116
Slovakia,1995,4.904026422,1.394815719,14.35472242,314.3771885,0.210670011,49.88970532,6.338258282,267.5076034,1744.317579,3534.148897,389.7164283,3719.791896,3251.280748,229.946722,2227.223249,7325.720673,8061.744847,17856.34208,11383.59194,1.363383961,8.701736299,328.5727771,4050.574956,3757.47,7283.354644,5016.336212,4262.329842
Slovakia,1996,4.802944064,1.317887284,13.13326409,289.0302879,0.210643635,45.36446261,5.685691689,244.7531956,1653.348557,3501.78827,388.6202265,3620.482759,3160.243154,225.5219153,2183.155694,7216.305107,7953.774766,17417.45487,11021.33729,1.275821664,7.86023015,297.6248571,3904.616682,3636.59,6740.70411,4884.372501,4157.982714
Slovakia,1997,4.752365621,1.256810347,12.43732578,285.379725,0.210120316,40.15342626,4.968871228,214.0593866,1660.557558,3677.253741,408.5595149,3738.120212,3253.918707,237.3883722,2258.6116,7553.113026,8346.232569,17992.39929,11212.97746,1.34278176,7.06379008,272.0931583,3979.188958,3715.74,6595.171641,5054.386927,4293.318339
Slovakia,1998,4.705317693,1.196970491,11.36647532,267.7090935,0.2229077,37.40082289,4.565142483,202.0100576,1619.222772,3976.200924,424.5062329,3756.566382,3243.079767,235.7382056,2255.583849,7707.138012,8495.29176,18038.23911,11267.08198,1.317795819,6.558558925,235.0485271,3948.758728,3704.24,6277.738823,5072.559695,4297.344453
Slovakia,1999,4.694006386,1.149563943,10.51682347,251.3993241,0.233797888,33.06812707,3.962561209,187.3337043,1563.010288,4033.06567,429.8767664,3716.615714,3192.546159,236.4175244,2245.630319,7787.61086,8510.772526,17896.77679,10999.67308,1.245170043,5.727909198,210.9242011,3866.344145,3638.75,5852.467594,5015.177839,4247.382417
Slovakia,2000,4.635769901,1.092778948,9.922510158,238.5241796,0.235378483,29.81365397,3.547899554,176.8574235,1503.854421,4054.132561,432.2075868,3638.33901,3116.774269,230.7027141,2225.503489,7767.005759,8385.123641,17626.15133,10718.04939,1.095924824,5.177574455,193.3411556,3775.535244,3560.95,5464.017863,4917.606743,4170.141261
Slovakia,2001,4.498406451,1.023743762,9.577211644,225.9453704,0.216193924,24.25430138,2.817669005,148.9695078,1480.04172,3958.182095,440.0463537,3620.310555,3094.044079,236.9812824,2244.420553,7830.278694,8393.118619,17657.68078,10542.60808,1.087435677,4.195989973,181.4347525,3764.359835,3562.55,5188.301836,4914.717435,4162.008999
Slovakia,2002,4.567091908,1.00761574,9.387772642,213.1751081,0.234773818,26.20478915,3.065364179,149.7270017,1440.219897,3948.470605,446.3647209,3552.673943,3016.280861,233.2688576,2211.351052,7756.601721,8215.670811,17349.91339,10401.59281,1.005507335,4.567428098,172.4345368,3714.747076,3525.94,4867.571868,4828.184504,4083.983181
Slovakia,2003,4.660649942,1.001468793,9.390703979,205.027275,0.251327607,28.52019858,3.344021563,155.5992127,1424.654671,3838.205947,451.0094919,3527.464562,2986.416114,237.5012665,2221.36474,7799.798612,8154.287835,17329.07367,10313.12607,0.967415825,4.981099008,170.0601745,3718.969211,3538.81,4648.987142,4814.078995,4067.77235
Slovakia,2004,4.71494154,0.980273626,9.376210775,199.9085463,0.249682936,27.72628618,3.199968368,151.0843362,1396.818059,3586.763943,449.642754,3474.294072,2933.867284,243.5454786,2225.496755,7780.713669,8037.057579,17188.92657,10035.87372,0.89458195,4.803204711,167.0919984,3681.782043,3506.91,4539.378786,4759.667503,4020.216929
Slovakia,2005,4.792307637,0.960403507,9.666705886,202.061789,0.251958918,27.24224694,3.087087805,147.9117858,1421.783301,3601.584993,463.2576139,3536.830732,2976.798786,249.440224,2289.446294,7979.777164,8188.721719,17564.60761,10198.98769,0.856442584,4.664531971,169.5181694,3772.300224,3596.45,4590.731584,4870.589315,4112.654771
Slovakia,2006,4.712760881,0.931864956,9.686467895,196.5325934,0.244292868,25.41143346,2.812897252,139.3167183,1412.503132,3473.377572,475.3906167,3489.338196,2928.129592,253.8867036,2292.774112,7928.891761,8188.951898,17440.26195,9989.584727,0.810629891,4.283910002,168.2771985,3761.68568,3591.76,4517.086246,4842.148248,4079.13721
Slovakia,2007,4.686462741,0.914450782,9.848961261,191.8842964,0.234888095,24.38682315,2.645540774,135.2909485,1428.402993,3409.392046,489.7264215,3476.700197,2896.562277,268.3581811,2319.866027,7918.727737,8340.555847,17516.0356,9905.777248,0.817522138,4.017672287,174.3598644,3802.675973,3638.41,4500.999649,4874.962085,4084.129901
Slovakia,2008,4.642217811,0.896229971,9.707346757,181.6745309,0.232679095,23.94903527,2.543394778,135.8633002,1394.151561,3383.708422,488.0860993,3341.816156,2753.890779,265.3666393,2256.46823,7631.162797,8216.093876,16957.2751,9602.991296,0.747611891,3.859091364,183.4768254,3710.682126,3556.9,4345.31244,4724.772658,3934.226594
Slovakia,2009,4.721164898,0.904593588,9.674718921,178.4375925,0.244366562,23.92808548,2.451362946,140.4995128,1379.010424,3207.37561,483.4669474,3280.693812,2683.242302,277.1421683,2255.038117,7524.925369,8243.550715,16767.49479,9270.037423,0.754433805,3.77620142,197.5570607,3666.363355,3516.43,4243.579066,4658.861689,3865.144322
Slovakia,2010,4.647578375,0.880205965,9.501295018,169.3294174,0.236964295,22.53556555,2.220956299,134.314531,1337.719898,3175.545279,472.4419644,3151.372651,2559.686198,270.1450764,2203.687628,7348.485203,8105.656068,16283.00026,8951.63066,0.666448857,3.452268367,210.3236108,3563.451454,3423.19,4095.87901,4505.019177,3725.814958
Slovakia,2011,4.757815957,0.862148343,9.489130017,161.9695771,0.228866248,21.0696103,1.958677646,122.6980994,1314.862192,3201.789542,469.9072547,3070.466542,2473.928569,273.1477264,2172.979002,7280.664076,8100.916116,16015.74059,8775.505899,0.633743465,3.105410876,230.4273089,3517.073014,3384.7,3993.612915,4416.952324,3631.829598
Slovakia,2012,4.928415788,0.855778622,9.391862806,159.1502855,0.231609016,21.96218162,1.952313301,122.5555874,1279.905201,3248.009947,462.7848415,2967.785128,2369.522641,272.3714692,2124.215435,7166.83197,8041.488164,15621.45863,8578.087148,0.578509223,3.119012566,254.184687,3318.900067,3188.73,3872.28273,4287.295141,3505.595976
Slovakia,2013,5.080409598,0.848292796,9.283927689,155.4566812,0.221836403,21.80220053,1.861824849,119.4416571,1250.646498,3233.954993,454.8098177,2885.736891,2290.256676,271.7359483,2087.752849,7074.726491,8009.374933,15293.0449,8399.137446,0.55669755,2.989719604,271.894113,3232.908639,3106.16,3764.275909,4194.097415,3415.783445
Slovakia,2014,5.153469527,0.850827705,9.230285699,154.6519444,0.223459433,22.39843384,1.882676026,122.7038127,1233.379797,3287.227155,457.5107584,2824.45138,2237.335214,265.4149907,2065.252682,7027.922252,8033.948115,15083.14158,8325.326198,0.544851784,3.029718327,279.2043266,3138.990254,3012.49,3694.94245,4145.297282,3359.397718
Slovakia,2015,5.246663201,0.859803033,9.475843226,151.9399698,0.217334136,21.28268243,1.756572723,119.4099635,1268.502443,3343.369623,472.6718926,2903.960542,2296.056503,269.3648351,2145.938817,7287.967414,8376.875217,15551.21021,8533.780154,0.552418314,2.848691522,283.9478877,3277.802186,3155.15,3784.435194,4302.367869,3475.778489
Slovakia,2016,5.070874437,0.82372668,9.246402777,151.197169,0.209968944,20.19673749,1.658701497,115.044221,1234.428416,3163.663502,455.3335947,2827.201534,2236.14705,262.4758424,2122.698288,7188.411625,8282.73897,15301.94671,8255.856225,0.560883138,2.704786741,280.5600035,3112.410801,2988.8,3733.981712,4228.230269,3409.754852
Slovakia,2017,4.912026032,0.787624052,9.202578043,144.2941693,0.189472156,18.45488152,1.474856793,103.4186575,1232.427689,3105.051095,450.9815515,2825.242366,2232.203579,259.2077827,2148.600053,7253.281767,8379.898754,15432.5589,8241.237849,0.557247367,2.416277925,279.2331164,3144.765414,3028.27,3779.31594,4267.098374,3430.635205
Slovenia,1990,1.201745178,0.566928326,3.384282283,256.9120592,0.048786971,6.854028562,0.803955057,74.75047499,535.5453112,1594.559997,137.230804,757.4753864,726.863524,96.66961086,510.9036774,2059.443025,1917.164596,4840.028702,3368.259688,0.340327442,1.232155567,164.3498801,1133.895149,896.34,2518.16737,1047.822007,713.1411657
Slovenia,1991,1.250924154,0.574903014,3.339353507,261.5169111,0.047578929,6.139377576,0.691422619,68.64547633,545.4973356,1536.56999,142.4632969,791.997106,769.4653405,103.4892824,541.2547491,2241.146749,2049.448245,4999.254398,3517.627408,0.228482963,1.069964876,170.5953844,1192.650927,951.62,2548.803905,1112.157852,762.4102336
Slovenia,1992,1.149340952,0.513954867,3.334362549,260.4409943,0.042665274,5.419304204,0.610032191,61.35840887,543.6594026,1458.629116,145.6299736,800.5602931,786.7735406,102.5436607,550.6741458,2363.916585,2114.940434,4984.151673,3586.588648,0.232644364,0.937914323,172.7335066,1225.489779,986.28,2498.661941,1139.240738,794.2073668
Slovenia,1993,1.06361275,0.464979326,3.491483225,263.1262613,0.036012774,4.799528638,0.539216136,52.82453593,555.3227913,1439.155917,154.0862611,825.7268963,824.2905239,105.5181517,571.0396015,2513.57528,2222.965638,5117.007786,3757.32968,0.248509743,0.813949013,179.9246866,1282.107589,1041.06,2444.645658,1193.01759,844.2388923
Slovenia,1994,0.928933978,0.397411545,3.629026133,252.6191002,0.028925214,4.427876166,0.495202037,47.17998909,534.2678066,1346.247109,153.6487173,796.5036112,805.5567466,104.5082169,555.5593498,2520.608845,2217.219762,4970.009549,3684.926588,0.093615934,0.725305256,178.4619095,1259.333034,1028.22,2248.259744,1168.891884,831.8466257
Slovenia,1995,1.005990764,0.420360035,3.795653055,233.2858456,0.030630729,3.965637245,0.439170023,41.6460982,506.7813477,1247.868913,151.3143809,740.2752284,760.068375,106.7178132,528.0913567,2482.940594,2163.594783,4720.395495,3558.854963,0.216054663,0.652958852,172.7030632,1217.041848,1005.02,2038.060183,1108.617216,792.4187407
Slovenia,1996,1.035612475,0.424156742,3.954335854,219.9592549,0.027619074,3.476556774,0.382764105,38.08695193,491.8714885,1204.318038,153.7970862,707.1187189,741.035988,101.6887967,516.5168328,2505.201655,2181.293204,4626.961322,3521.289589,0.403947858,0.566402758,171.3283903,1201.916207,1003.22,1901.685335,1086.410597,778.9235218
